date,county,population,cases,deaths
2021-10-11,San Francisco,892280.0,47.0,0.0
2021-10-12,San Francisco,892280.0,71.0,1.0
2021-10-13,San Francisco,892280.0,63.0,0.0
2021-10-14,San Francisco,892280.0,42.0,0.0
2021-10-15,San Francisco,892280.0,56.0,1.0
2021-10-16,San Francisco,892280.0,40.0,1.0
2021-10-17,San Francisco,892280.0,47.0,3.0
2021-10-18,San Francisco,892280.0,72.0,1.0
2021-10-19,San Francisco,892280.0,63.0,1.0
2021-10-20,San Francisco,892280.0,63.0,1.0
2021-10-21,San Francisco,892280.0,49.0,1.0
2021-10-22,San Francisco,892280.0,55.0,0.0
2021-10-23,San Francisco,892280.0,35.0,0.0
2021-10-24,San Francisco,892280.0,35.0,0.0
2021-10-25,San Francisco,892280.0,63.0,1.0
2021-10-26,San Francisco,892280.0,73.0,0.0
2021-10-27,San Francisco,892280.0,75.0,0.0
2021-10-28,San Francisco,892280.0,51.0,0.0
2021-10-29,San Francisco,892280.0,46.0,0.0
2021-10-30,San Francisco,892280.0,60.0,0.0
2021-10-31,San Francisco,892280.0,29.0,0.0
2021-11-01,San Francisco,892280.0,108.0,0.0
2021-11-02,San Francisco,892280.0,86.0,0.0
2021-11-03,San Francisco,892280.0,119.0,0.0
2021-11-04,San Francisco,892280.0,93.0,1.0
2021-11-05,San Francisco,892280.0,81.0,0.0
2021-11-06,San Francisco,892280.0,51.0,0.0
2021-11-07,San Francisco,892280.0,53.0,1.0
2021-11-08,San Francisco,892280.0,84.0,0.0
2021-11-09,San Francisco,892280.0,53.0,0.0
2021-11-10,San Francisco,892280.0,73.0,0.0
2021-11-11,San Francisco,892280.0,61.0,0.0
2021-11-12,San Francisco,892280.0,59.0,1.0
2021-11-13,San Francisco,892280.0,35.0,0.0
2021-11-14,San Francisco,892280.0,32.0,0.0
2021-11-15,San Francisco,892280.0,75.0,2.0
2021-11-16,San Francisco,892280.0,68.0,0.0
2021-11-17,San Francisco,892280.0,73.0,0.0
2021-11-18,San Francisco,892280.0,55.0,2.0
2021-11-19,San Francisco,892280.0,52.0,0.0
2021-11-20,San Francisco,892280.0,38.0,0.0
2021-11-21,San Francisco,892280.0,39.0,1.0
2021-11-22,San Francisco,892280.0,69.0,0.0
2021-11-23,San Francisco,892280.0,92.0,0.0
2021-11-24,San Francisco,892280.0,59.0,0.0
2021-11-25,San Francisco,892280.0,31.0,0.0
2021-11-26,San Francisco,892280.0,50.0,0.0
2021-11-27,San Francisco,892280.0,47.0,0.0
2021-11-28,San Francisco,892280.0,50.0,0.0
2021-11-29,San Francisco,892280.0,76.0,0.0
2021-11-30,San Francisco,892280.0,98.0,0.0
2021-12-01,San Francisco,892280.0,107.0,1.0
2021-12-02,San Francisco,892280.0,82.0,0.0
2021-12-03,San Francisco,892280.0,95.0,2.0
2021-12-04,San Francisco,892280.0,70.0,0.0
2021-12-05,San Francisco,892280.0,68.0,0.0
2021-12-06,San Francisco,892280.0,101.0,0.0
2021-12-07,San Francisco,892280.0,107.0,2.0
2021-12-08,San Francisco,892280.0,110.0,0.0
2021-12-09,San Francisco,892280.0,87.0,0.0
2021-12-10,San Francisco,892280.0,85.0,0.0
2021-12-11,San Francisco,892280.0,85.0,0.0
2021-12-12,San Francisco,892280.0,153.0,1.0
2021-12-13,San Francisco,892280.0,254.0,1.0
2021-12-14,San Francisco,892280.0,271.0,0.0
2021-12-15,San Francisco,892280.0,313.0,0.0
2021-12-16,San Francisco,892280.0,318.0,0.0
2021-12-17,San Francisco,892280.0,375.0,0.0
2021-12-18,San Francisco,892280.0,326.0,1.0
2021-12-19,San Francisco,892280.0,492.0,1.0
2021-12-20,San Francisco,892280.0,870.0,1.0
2021-12-21,San Francisco,892280.0,1059.0,0.0
2021-12-22,San Francisco,892280.0,950.0,0.0
2021-12-23,San Francisco,892280.0,988.0,0.0
2021-12-24,San Francisco,892280.0,726.0,0.0
2021-12-25,San Francisco,892280.0,510.0,0.0
2021-12-26,San Francisco,892280.0,1023.0,0.0
2021-12-27,San Francisco,892280.0,1569.0,1.0
2021-12-28,San Francisco,892280.0,1739.0,1.0
2021-12-29,San Francisco,892280.0,1616.0,0.0
2021-12-30,San Francisco,892280.0,1698.0,0.0
2021-12-31,San Francisco,892280.0,1088.0,0.0
2022-01-01,San Francisco,892280.0,920.0,3.0
2022-01-02,San Francisco,892280.0,1394.0,0.0
2022-01-03,San Francisco,892280.0,2931.0,1.0
2022-01-04,San Francisco,892280.0,2794.0,1.0
2022-01-05,San Francisco,892280.0,2842.0,2.0
2022-01-06,San Francisco,892280.0,2559.0,2.0
2022-01-07,San Francisco,892280.0,2312.0,1.0
2022-01-08,San Francisco,892280.0,1439.0,2.0
2022-01-09,San Francisco,892280.0,1195.0,3.0
2022-01-10,San Francisco,892280.0,1865.0,1.0
2022-01-11,San Francisco,892280.0,1794.0,3.0
2022-01-12,San Francisco,892280.0,2200.0,1.0
2022-01-13,San Francisco,892280.0,1837.0,3.0
2022-01-14,San Francisco,892280.0,1736.0,2.0
2022-01-15,San Francisco,892280.0,1171.0,0.0
2022-01-16,San Francisco,892280.0,990.0,4.0
2022-01-17,San Francisco,892280.0,1516.0,1.0
2022-01-18,San Francisco,892280.0,1625.0,1.0
2022-01-19,San Francisco,892280.0,1464.0,1.0
2022-01-20,San Francisco,892280.0,1371.0,2.0
2022-01-21,San Francisco,892280.0,1153.0,5.0
2022-01-22,San Francisco,892280.0,760.0,2.0
2022-01-23,San Francisco,892280.0,656.0,3.0
2022-01-24,San Francisco,892280.0,1069.0,5.0
2022-01-25,San Francisco,892280.0,962.0,2.0
2022-01-26,San Francisco,892280.0,762.0,3.0
2022-01-27,San Francisco,892280.0,636.0,1.0
2022-01-28,San Francisco,892280.0,504.0,2.0
2022-01-29,San Francisco,892280.0,355.0,4.0
2022-01-30,San Francisco,892280.0,275.0,6.0
2022-01-31,San Francisco,892280.0,547.0,5.0
2022-02-01,San Francisco,892280.0,410.0,3.0
2022-02-02,San Francisco,892280.0,467.0,0.0
2022-02-03,San Francisco,892280.0,369.0,5.0
2022-02-04,San Francisco,892280.0,335.0,9.0
2022-02-05,San Francisco,892280.0,243.0,4.0
2022-02-06,San Francisco,892280.0,209.0,0.0
2022-02-07,San Francisco,892280.0,382.0,3.0
2022-02-08,San Francisco,892280.0,338.0,3.0
2022-02-09,San Francisco,892280.0,312.0,4.0
2022-02-10,San Francisco,892280.0,249.0,2.0
2022-02-11,San Francisco,892280.0,213.0,6.0
2022-02-12,San Francisco,892280.0,120.0,4.0
2022-02-13,San Francisco,892280.0,121.0,4.0
2022-02-14,San Francisco,892280.0,255.0,1.0
2022-02-15,San Francisco,892280.0,190.0,2.0
2022-02-16,San Francisco,892280.0,172.0,0.0
2022-02-17,San Francisco,892280.0,172.0,3.0
2022-02-18,San Francisco,892280.0,135.0,1.0
2022-02-19,San Francisco,892280.0,88.0,0.0
2022-02-20,San Francisco,892280.0,86.0,4.0
2022-02-21,San Francisco,892280.0,140.0,1.0
2022-02-22,San Francisco,892280.0,181.0,2.0
2022-02-23,San Francisco,892280.0,129.0,3.0
2022-02-24,San Francisco,892280.0,127.0,3.0
2022-02-25,San Francisco,892280.0,123.0,2.0
2022-02-26,San Francisco,892280.0,80.0,2.0
2022-02-27,San Francisco,892280.0,69.0,0.0
2022-02-28,San Francisco,892280.0,123.0,3.0
2022-03-01,San Francisco,892280.0,159.0,1.0
2022-03-02,San Francisco,892280.0,103.0,0.0
2022-03-03,San Francisco,892280.0,93.0,3.0
2022-03-04,San Francisco,892280.0,73.0,1.0
2022-03-05,San Francisco,892280.0,59.0,0.0
2022-03-06,San Francisco,892280.0,64.0,0.0
2022-03-07,San Francisco,892280.0,124.0,0.0
2022-03-08,San Francisco,892280.0,102.0,2.0
2022-03-09,San Francisco,892280.0,90.0,1.0
2022-03-10,San Francisco,892280.0,88.0,0.0
2022-03-11,San Francisco,892280.0,67.0,1.0
2022-03-12,San Francisco,892280.0,50.0,2.0
2022-03-13,San Francisco,892280.0,64.0,0.0
2022-03-14,San Francisco,892280.0,123.0,1.0
2022-03-15,San Francisco,892280.0,90.0,1.0
2022-03-16,San Francisco,892280.0,116.0,0.0
2022-03-17,San Francisco,892280.0,100.0,1.0
2022-03-18,San Francisco,892280.0,80.0,0.0
2022-03-19,San Francisco,892280.0,80.0,0.0
2022-03-20,San Francisco,892280.0,68.0,0.0
2022-03-21,San Francisco,892280.0,151.0,1.0
2022-03-22,San Francisco,892280.0,168.0,1.0
2022-03-23,San Francisco,892280.0,108.0,0.0
2022-03-24,San Francisco,892280.0,114.0,0.0
2022-03-25,San Francisco,892280.0,79.0,0.0
2022-03-26,San Francisco,892280.0,82.0,0.0
2022-03-27,San Francisco,892280.0,106.0,0.0
2022-03-28,San Francisco,892280.0,185.0,4.0
2022-03-29,San Francisco,892280.0,141.0,0.0
2022-03-30,San Francisco,892280.0,151.0,0.0
2022-03-31,San Francisco,892280.0,109.0,0.0
2022-04-01,San Francisco,892280.0,160.0,0.0
2022-04-02,San Francisco,892280.0,109.0,0.0
2022-04-03,San Francisco,892280.0,101.0,1.0
2022-04-04,San Francisco,892280.0,229.0,0.0
2022-04-05,San Francisco,892280.0,201.0,4.0
2022-04-06,San Francisco,892280.0,205.0,1.0
2022-04-07,San Francisco,892280.0,158.0,0.0
2022-04-08,San Francisco,892280.0,156.0,0.0
2022-04-09,San Francisco,892280.0,97.0,0.0
2022-04-10,San Francisco,892280.0,121.0,0.0
2022-04-11,San Francisco,892280.0,238.0,0.0
2022-04-12,San Francisco,892280.0,229.0,0.0
2022-04-13,San Francisco,892280.0,209.0,2.0
2022-04-14,San Francisco,892280.0,172.0,0.0
2022-04-15,San Francisco,892280.0,207.0,0.0
2022-04-16,San Francisco,892280.0,151.0,0.0
2022-04-17,San Francisco,892280.0,156.0,0.0
2022-04-18,San Francisco,892280.0,316.0,0.0
2022-04-19,San Francisco,892280.0,322.0,0.0
2022-04-20,San Francisco,892280.0,336.0,0.0
2022-04-21,San Francisco,892280.0,304.0,1.0
2022-04-22,San Francisco,892280.0,225.0,0.0
2022-04-23,San Francisco,892280.0,164.0,0.0
2022-04-24,San Francisco,892280.0,204.0,0.0
2022-04-25,San Francisco,892280.0,447.0,0.0
2022-04-26,San Francisco,892280.0,362.0,0.0
2022-04-27,San Francisco,892280.0,399.0,0.0
2022-04-28,San Francisco,892280.0,352.0,0.0
2022-04-29,San Francisco,892280.0,296.0,0.0
2022-04-30,San Francisco,892280.0,222.0,0.0
2022-05-01,San Francisco,892280.0,278.0,0.0
2022-05-02,San Francisco,892280.0,483.0,1.0
2022-05-03,San Francisco,892280.0,450.0,0.0
2022-05-04,San Francisco,892280.0,472.0,1.0
2022-05-05,San Francisco,892280.0,404.0,0.0
2022-05-06,San Francisco,892280.0,404.0,0.0
2022-05-07,San Francisco,892280.0,325.0,0.0
2022-05-08,San Francisco,892280.0,327.0,0.0
2022-05-09,San Francisco,892280.0,650.0,0.0
2022-05-10,San Francisco,892280.0,544.0,1.0
2022-05-11,San Francisco,892280.0,536.0,0.0
2022-05-12,San Francisco,892280.0,487.0,0.0
2022-05-13,San Francisco,892280.0,369.0,0.0
2022-05-14,San Francisco,892280.0,337.0,0.0
2022-05-15,San Francisco,892280.0,329.0,0.0
2022-05-16,San Francisco,892280.0,678.0,0.0
2022-05-17,San Francisco,892280.0,638.0,0.0
2022-05-18,San Francisco,892280.0,501.0,0.0
2022-05-19,San Francisco,892280.0,425.0,0.0
2022-05-20,San Francisco,892280.0,404.0,0.0
2022-05-21,San Francisco,892280.0,177.0,0.0
2022-05-22,San Francisco,892280.0,47.0,0.0
2022-05-23,San Francisco,892280.0,0.0,0.0
2020-02-01,San Mateo,778001.0,0.0,0.0
2020-02-02,San Mateo,778001.0,0.0,0.0
2020-02-03,San Mateo,778001.0,0.0,0.0
2020-02-04,San Mateo,778001.0,0.0,0.0
2020-02-05,San Mateo,778001.0,1.0,0.0
2020-02-06,San Mateo,778001.0,0.0,0.0
2020-02-07,San Mateo,778001.0,0.0,0.0
2020-02-08,San Mateo,778001.0,1.0,0.0
2020-02-09,San Mateo,778001.0,0.0,0.0
2020-02-10,San Mateo,778001.0,0.0,0.0
2020-02-11,San Mateo,778001.0,0.0,0.0
2020-02-12,San Mateo,778001.0,0.0,0.0
2020-02-13,San Mateo,778001.0,0.0,0.0
2020-02-14,San Mateo,778001.0,1.0,0.0
2020-02-15,San Mateo,778001.0,1.0,0.0
2020-02-16,San Mateo,778001.0,0.0,0.0
2020-02-17,San Mateo,778001.0,1.0,0.0
2020-02-18,San Mateo,778001.0,0.0,0.0
2020-02-19,San Mateo,778001.0,1.0,0.0
2020-02-20,San Mateo,778001.0,1.0,0.0
2020-02-21,San Mateo,778001.0,1.0,0.0
2020-02-22,San Mateo,778001.0,0.0,0.0
2020-02-23,San Mateo,778001.0,2.0,0.0
2020-02-24,San Mateo,778001.0,3.0,0.0
2020-02-25,San Mateo,778001.0,4.0,0.0
2020-02-26,San Mateo,778001.0,1.0,0.0
2020-02-27,San Mateo,778001.0,2.0,0.0
2020-02-28,San Mateo,778001.0,4.0,0.0
2020-02-29,San Mateo,778001.0,5.0,0.0
2020-03-01,San Mateo,778001.0,7.0,0.0
2020-03-02,San Mateo,778001.0,8.0,0.0
2020-03-03,San Mateo,778001.0,9.0,0.0
2020-03-04,San Mateo,778001.0,7.0,0.0
2020-03-05,San Mateo,778001.0,5.0,0.0
2020-03-06,San Mateo,778001.0,13.0,0.0
2020-03-07,San Mateo,778001.0,8.0,0.0
2020-03-08,San Mateo,778001.0,10.0,0.0
2020-03-09,San Mateo,778001.0,13.0,0.0
2020-03-10,San Mateo,778001.0,14.0,0.0
2020-03-11,San Mateo,778001.0,16.0,0.0
2020-03-12,San Mateo,778001.0,18.0,0.0
2020-03-13,San Mateo,778001.0,34.0,0.0
2020-03-14,San Mateo,778001.0,21.0,1.0
2020-03-15,San Mateo,778001.0,23.0,0.0
2020-03-16,San Mateo,778001.0,34.0,0.0
2020-03-17,San Mateo,778001.0,39.0,0.0
2020-03-18,San Mateo,778001.0,32.0,0.0
2020-03-19,San Mateo,778001.0,21.0,0.0
2020-03-20,San Mateo,778001.0,35.0,0.0
2020-03-21,San Mateo,778001.0,30.0,0.0
2020-03-22,San Mateo,778001.0,38.0,0.0
2020-03-23,San Mateo,778001.0,33.0,3.0
2020-03-24,San Mateo,778001.0,39.0,3.0
2020-03-25,San Mateo,778001.0,41.0,1.0
2020-03-26,San Mateo,778001.0,35.0,1.0
2020-03-27,San Mateo,778001.0,34.0,2.0
2020-03-28,San Mateo,778001.0,26.0,0.0
2020-03-29,San Mateo,778001.0,20.0,1.0
2020-03-30,San Mateo,778001.0,25.0,2.0
2020-03-31,San Mateo,778001.0,24.0,1.0
2020-04-01,San Mateo,778001.0,19.0,1.0
2020-04-02,San Mateo,778001.0,18.0,3.0
2020-04-03,San Mateo,778001.0,21.0,3.0
2020-04-04,San Mateo,778001.0,17.0,0.0
2020-04-05,San Mateo,778001.0,12.0,2.0
2020-04-06,San Mateo,778001.0,20.0,1.0
2020-04-07,San Mateo,778001.0,18.0,3.0
2020-04-08,San Mateo,778001.0,21.0,1.0
2020-04-09,San Mateo,778001.0,15.0,0.0
2020-04-10,San Mateo,778001.0,16.0,1.0
2020-04-11,San Mateo,778001.0,16.0,1.0
2020-04-12,San Mateo,778001.0,12.0,2.0
2020-04-13,San Mateo,778001.0,26.0,1.0
2020-04-14,San Mateo,778001.0,40.0,2.0
2020-04-15,San Mateo,778001.0,34.0,0.0
2020-04-16,San Mateo,778001.0,49.0,4.0
2020-04-17,San Mateo,778001.0,29.0,0.0
2020-04-18,San Mateo,778001.0,16.0,1.0
2020-04-19,San Mateo,778001.0,22.0,1.0
2020-04-20,San Mateo,778001.0,36.0,0.0
2020-04-21,San Mateo,778001.0,23.0,1.0
2020-04-22,San Mateo,778001.0,46.0,0.0
2020-04-23,San Mateo,778001.0,23.0,5.0
2020-04-24,San Mateo,778001.0,39.0,5.0
2020-04-25,San Mateo,778001.0,23.0,2.0
2020-04-26,San Mateo,778001.0,18.0,0.0
2020-04-27,San Mateo,778001.0,26.0,0.0
2020-04-28,San Mateo,778001.0,22.0,1.0
2020-04-29,San Mateo,778001.0,13.0,2.0
2020-04-30,San Mateo,778001.0,26.0,0.0
2020-05-01,San Mateo,778001.0,30.0,1.0
2020-05-02,San Mateo,778001.0,22.0,4.0
2020-05-03,San Mateo,778001.0,16.0,2.0
2020-05-04,San Mateo,778001.0,28.0,0.0
2020-05-05,San Mateo,778001.0,25.0,0.0
2020-05-06,San Mateo,778001.0,32.0,4.0
2020-05-07,San Mateo,778001.0,31.0,1.0
2020-05-08,San Mateo,778001.0,22.0,2.0
2020-05-09,San Mateo,778001.0,85.0,0.0
2020-05-10,San Mateo,778001.0,19.0,0.0
2020-05-11,San Mateo,778001.0,22.0,0.0
2020-05-12,San Mateo,778001.0,26.0,1.0
2020-05-13,San Mateo,778001.0,26.0,1.0
2020-05-14,San Mateo,778001.0,32.0,3.0
2020-05-15,San Mateo,778001.0,32.0,1.0
2020-05-16,San Mateo,778001.0,22.0,0.0
2020-05-17,San Mateo,778001.0,15.0,1.0
2020-05-18,San Mateo,778001.0,37.0,2.0
2020-05-19,San Mateo,778001.0,38.0,1.0
2020-05-20,San Mateo,778001.0,41.0,4.0
2020-05-21,San Mateo,778001.0,53.0,0.0
2020-05-22,San Mateo,778001.0,36.0,1.0
2020-05-23,San Mateo,778001.0,19.0,3.0
2020-05-24,San Mateo,778001.0,28.0,0.0
2020-05-25,San Mateo,778001.0,35.0,0.0
2020-05-26,San Mateo,778001.0,37.0,0.0
2020-05-27,San Mateo,778001.0,38.0,0.0
2020-05-28,San Mateo,778001.0,40.0,0.0
2020-05-29,San Mateo,778001.0,27.0,1.0
2020-05-30,San Mateo,778001.0,16.0,0.0
2020-05-31,San Mateo,778001.0,24.0,1.0
2020-06-01,San Mateo,778001.0,46.0,2.0
2020-06-02,San Mateo,778001.0,30.0,1.0
2020-06-03,San Mateo,778001.0,35.0,4.0
2020-06-04,San Mateo,778001.0,28.0,1.0
2020-06-05,San Mateo,778001.0,27.0,0.0
2020-06-06,San Mateo,778001.0,25.0,1.0
2020-06-07,San Mateo,778001.0,15.0,0.0
2020-06-08,San Mateo,778001.0,27.0,1.0
2020-06-09,San Mateo,778001.0,31.0,0.0
2020-06-10,San Mateo,778001.0,31.0,0.0
2020-06-11,San Mateo,778001.0,40.0,1.0
2020-06-12,San Mateo,778001.0,38.0,2.0
2020-06-13,San Mateo,778001.0,35.0,0.0
2020-06-14,San Mateo,778001.0,23.0,0.0
2020-06-15,San Mateo,778001.0,58.0,3.0
2020-06-16,San Mateo,778001.0,47.0,0.0
2020-06-17,San Mateo,778001.0,54.0,1.0
2020-06-18,San Mateo,778001.0,47.0,0.0
2020-06-19,San Mateo,778001.0,39.0,0.0
2020-06-20,San Mateo,778001.0,39.0,1.0
2020-06-21,San Mateo,778001.0,48.0,1.0
2020-06-22,San Mateo,778001.0,58.0,0.0
2020-06-23,San Mateo,778001.0,73.0,2.0
2020-06-24,San Mateo,778001.0,65.0,1.0
2020-06-25,San Mateo,778001.0,57.0,1.0
2020-06-26,San Mateo,778001.0,68.0,2.0
2020-06-27,San Mateo,778001.0,52.0,0.0
2020-06-28,San Mateo,778001.0,57.0,1.0
2020-06-29,San Mateo,778001.0,78.0,0.0
2020-06-30,San Mateo,778001.0,54.0,0.0
2020-07-01,San Mateo,778001.0,78.0,1.0
2020-07-02,San Mateo,778001.0,62.0,0.0
2020-07-03,San Mateo,778001.0,80.0,2.0
2020-07-04,San Mateo,778001.0,57.0,0.0
2020-07-05,San Mateo,778001.0,63.0,0.0
2020-07-06,San Mateo,778001.0,111.0,0.0
2020-07-07,San Mateo,778001.0,92.0,0.0
2020-07-08,San Mateo,778001.0,115.0,0.0
2020-07-09,San Mateo,778001.0,121.0,0.0
2020-07-10,San Mateo,778001.0,127.0,0.0
2020-07-11,San Mateo,778001.0,65.0,0.0
2020-07-12,San Mateo,778001.0,68.0,1.0
2020-07-13,San Mateo,778001.0,118.0,1.0
2020-07-14,San Mateo,778001.0,131.0,1.0
2020-07-15,San Mateo,778001.0,93.0,1.0
2020-07-16,San Mateo,778001.0,113.0,1.0
2020-07-17,San Mateo,778001.0,104.0,0.0
2020-07-18,San Mateo,778001.0,97.0,0.0
2020-07-19,San Mateo,778001.0,60.0,0.0
2020-07-20,San Mateo,778001.0,106.0,0.0
2020-07-21,San Mateo,778001.0,101.0,1.0
2020-07-22,San Mateo,778001.0,92.0,0.0
2020-07-23,San Mateo,778001.0,89.0,0.0
2020-07-24,San Mateo,778001.0,105.0,0.0
2020-07-25,San Mateo,778001.0,63.0,0.0
2020-07-26,San Mateo,778001.0,63.0,0.0
2020-07-27,San Mateo,778001.0,106.0,0.0
2020-07-28,San Mateo,778001.0,109.0,0.0
2020-07-29,San Mateo,778001.0,74.0,1.0
2020-07-30,San Mateo,778001.0,88.0,0.0
2020-07-31,San Mateo,778001.0,95.0,1.0
2020-08-01,San Mateo,778001.0,72.0,1.0
2020-08-02,San Mateo,778001.0,54.0,0.0
2020-08-03,San Mateo,778001.0,115.0,0.0
2020-08-04,San Mateo,778001.0,81.0,0.0
2020-08-05,San Mateo,778001.0,106.0,2.0
2020-08-06,San Mateo,778001.0,96.0,0.0
2020-08-07,San Mateo,778001.0,100.0,0.0
2020-08-08,San Mateo,778001.0,60.0,1.0
2020-08-09,San Mateo,778001.0,58.0,1.0
2020-08-10,San Mateo,778001.0,95.0,0.0
2020-08-11,San Mateo,778001.0,77.0,0.0
2020-08-12,San Mateo,778001.0,74.0,0.0
2020-08-13,San Mateo,778001.0,79.0,0.0
2020-08-14,San Mateo,778001.0,62.0,0.0
2020-08-15,San Mateo,778001.0,59.0,0.0
2020-08-16,San Mateo,778001.0,37.0,1.0
2020-08-17,San Mateo,778001.0,75.0,1.0
2020-08-18,San Mateo,778001.0,57.0,1.0
2020-08-19,San Mateo,778001.0,62.0,0.0
2020-08-20,San Mateo,778001.0,69.0,1.0
2020-08-21,San Mateo,778001.0,65.0,0.0
2020-08-22,San Mateo,778001.0,58.0,0.0
2020-08-23,San Mateo,778001.0,47.0,1.0
2020-08-24,San Mateo,778001.0,95.0,1.0
2020-08-25,San Mateo,778001.0,67.0,0.0
2020-08-26,San Mateo,778001.0,60.0,0.0
2020-08-27,San Mateo,778001.0,67.0,2.0
2020-08-28,San Mateo,778001.0,109.0,0.0
2020-08-29,San Mateo,778001.0,47.0,2.0
2020-08-30,San Mateo,778001.0,42.0,1.0
2020-08-31,San Mateo,778001.0,77.0,0.0
2020-09-01,San Mateo,778001.0,70.0,0.0
2020-09-02,San Mateo,778001.0,80.0,1.0
2020-09-03,San Mateo,778001.0,57.0,1.0
2020-09-04,San Mateo,778001.0,74.0,0.0
2020-09-05,San Mateo,778001.0,44.0,0.0
2020-09-06,San Mateo,778001.0,45.0,1.0
2020-09-07,San Mateo,778001.0,53.0,0.0
2020-09-08,San Mateo,778001.0,82.0,0.0
2020-09-09,San Mateo,778001.0,76.0,0.0
2020-09-10,San Mateo,778001.0,61.0,0.0
2020-09-11,San Mateo,778001.0,46.0,0.0
2020-09-12,San Mateo,778001.0,42.0,1.0
2020-09-13,San Mateo,778001.0,45.0,1.0
2020-09-14,San Mateo,778001.0,61.0,2.0
2020-09-15,San Mateo,778001.0,62.0,0.0
2020-09-16,San Mateo,778001.0,70.0,0.0
2020-09-17,San Mateo,778001.0,65.0,0.0
2020-09-18,San Mateo,778001.0,42.0,1.0
2020-09-19,San Mateo,778001.0,40.0,1.0
2020-09-20,San Mateo,778001.0,31.0,0.0
2020-09-21,San Mateo,778001.0,67.0,0.0
2020-09-22,San Mateo,778001.0,52.0,0.0
2020-09-23,San Mateo,778001.0,38.0,0.0
2020-09-24,San Mateo,778001.0,40.0,1.0
2020-09-25,San Mateo,778001.0,48.0,0.0
2020-09-26,San Mateo,778001.0,36.0,2.0
2020-09-27,San Mateo,778001.0,34.0,0.0
2020-09-28,San Mateo,778001.0,68.0,1.0
2020-09-29,San Mateo,778001.0,51.0,0.0
2020-09-30,San Mateo,778001.0,47.0,0.0
2020-10-01,San Mateo,778001.0,42.0,0.0
2020-10-02,San Mateo,778001.0,45.0,0.0
2020-10-03,San Mateo,778001.0,41.0,1.0
2020-10-04,San Mateo,778001.0,26.0,1.0
2020-10-05,San Mateo,778001.0,60.0,0.0
2020-10-06,San Mateo,778001.0,27.0,1.0
2020-10-07,San Mateo,778001.0,33.0,2.0
2020-10-08,San Mateo,778001.0,43.0,0.0
2020-10-09,San Mateo,778001.0,32.0,0.0
2020-10-10,San Mateo,778001.0,28.0,0.0
2020-10-11,San Mateo,778001.0,37.0,0.0
2020-10-12,San Mateo,778001.0,32.0,0.0
2020-10-13,San Mateo,778001.0,48.0,1.0
2020-10-14,San Mateo,778001.0,43.0,0.0
2020-10-15,San Mateo,778001.0,51.0,1.0
2020-10-16,San Mateo,778001.0,40.0,1.0
2020-10-17,San Mateo,778001.0,26.0,1.0
2020-10-18,San Mateo,778001.0,28.0,0.0
2020-10-19,San Mateo,778001.0,59.0,0.0
2020-10-20,San Mateo,778001.0,46.0,0.0
2020-10-21,San Mateo,778001.0,47.0,1.0
2020-10-22,San Mateo,778001.0,49.0,0.0
2020-10-23,San Mateo,778001.0,56.0,0.0
2020-10-24,San Mateo,778001.0,49.0,1.0
2020-10-25,San Mateo,778001.0,39.0,0.0
2020-10-26,San Mateo,778001.0,45.0,0.0
2020-10-27,San Mateo,778001.0,44.0,1.0
2020-10-28,San Mateo,778001.0,49.0,0.0
2020-10-29,San Mateo,778001.0,67.0,1.0
2020-10-30,San Mateo,778001.0,46.0,0.0
2020-10-31,San Mateo,778001.0,59.0,0.0
2020-11-01,San Mateo,778001.0,52.0,0.0
2020-11-02,San Mateo,778001.0,81.0,1.0
2020-11-03,San Mateo,778001.0,109.0,1.0
2020-11-04,San Mateo,778001.0,95.0,1.0
2020-11-05,San Mateo,778001.0,95.0,0.0
2020-11-06,San Mateo,778001.0,94.0,0.0
2020-11-07,San Mateo,778001.0,75.0,1.0
2020-11-08,San Mateo,778001.0,63.0,0.0
2020-11-09,San Mateo,778001.0,119.0,0.0
2020-11-10,San Mateo,778001.0,107.0,0.0
2020-11-11,San Mateo,778001.0,101.0,0.0
2020-11-12,San Mateo,778001.0,115.0,0.0
2020-11-13,San Mateo,778001.0,125.0,0.0
2020-11-14,San Mateo,778001.0,94.0,1.0
2020-11-15,San Mateo,778001.0,108.0,0.0
2020-11-16,San Mateo,778001.0,177.0,0.0
2020-11-17,San Mateo,778001.0,160.0,0.0
2020-11-18,San Mateo,778001.0,162.0,0.0
2020-11-19,San Mateo,778001.0,153.0,1.0
2020-11-20,San Mateo,778001.0,138.0,0.0
2020-11-21,San Mateo,778001.0,133.0,1.0
2020-11-22,San Mateo,778001.0,102.0,1.0
2020-11-23,San Mateo,778001.0,206.0,0.0
2020-11-24,San Mateo,778001.0,192.0,2.0
2020-11-25,San Mateo,778001.0,209.0,3.0
2020-11-26,San Mateo,778001.0,115.0,1.0
2020-11-27,San Mateo,778001.0,189.0,1.0
2020-11-28,San Mateo,778001.0,203.0,0.0
2020-11-29,San Mateo,778001.0,191.0,0.0
2020-11-30,San Mateo,778001.0,333.0,0.0
2020-12-01,San Mateo,778001.0,360.0,0.0
2020-12-02,San Mateo,778001.0,325.0,2.0
2020-12-03,San Mateo,778001.0,363.0,4.0
2020-12-04,San Mateo,778001.0,353.0,2.0
2020-12-05,San Mateo,778001.0,288.0,0.0
2020-12-06,San Mateo,778001.0,258.0,1.0
2020-12-07,San Mateo,778001.0,505.0,1.0
